"ID_UNIDADE_OPERACIONAL","NM_UNIDADE_OPERACIONAL","ID_ENTIDADE","DS_COMPLEMENTO","CD_OPERACIONAL","ID_UNIDADE_OPERACIONAL_PAI","FL_CRIACAO_BO","FL_CRIACAO_BOF","FL_CRIACAO_BOI","FL_CRIACAO_IP","FL_TREINAMENTO","ID_PONTO_REFERENCIA"
170,DELEGACIA DE POLÍCIA DA 080ª CIRCUNSCRIÇÃO - JOAQUIM NABUCO     -     DP80ªCIRC  DINTER1/13ªDESEC,1,DP DE JOAQUIM NABUCO,DP80ªCIRC,44,S,S,N,N,N,
171,DELEGACIA DE POLÍCIA DA 081ª CIRCUNSCRIÇÃO - MARAIAL     -     DP81ªCIRC  DINTER1/13ªDESEC,1,DP DE MARAIAL,DP81ªCIRC,44,S,S,N,N,N,
172,DELEGACIA DE POLÍCIA DA 082ª CIRCUNSCRIÇÃO - SÃO JOSÉ DA COROA GRANDE  -  DP82ªCIRC DINTER1/13ªDESEC,1,DP DE SAO JOSE DA COROA GRANDE,DP82ªCIRC,44,S,S,N,N,N,
173,DELEGACIA DE POLÍCIA DA 083ª CIRCUNSCRIÇÃO - XEXÉU     -     DP83ªCIRC  DINTER1/13ªDESEC,1,DP DE XEXEU,DP83ªCIRC,44,S,S,N,N,N,
174,DELEGACIA DE POLÍCIA DA 084ª CIRCUNSCRIÇÃO - CORTES     -     DP84ªCIRC  DINTER1/13ªDESEC,1,DP DE CORTES,DP84ªCIRC,44,S,S,N,N,N,
175,DELEGACIA DE POLÍCIA DA 085ª CIRCUNSCRIÇÃO - JAQUEIRA     -     DP85ªCIRC  DINTER1/13ªDESEC,1,DP DE JAQUEIRA,DP85ªCIRC,44,S,S,N,N,N,
176,DELEGACIA DE POLÍCIA DA 086ª CIRCUNSCRIÇÃO - BELÉM DE MARIA     -     DP86ªCIRC  DINTER1/13ªDESEC,1,DP DE BELEM DE MARIA,DP86ªCIRC,44,S,S,N,N,N,
177,DELEGACIA DE POLÍCIA DA 087ª CIRCUNSCRIÇÃO - SÃO BENEDITO DO SUL   -   DP87ªCIRC  DINTER1/13ªDESEC,1,DP DE SAO BENEDITO DO SUL,DP87ªCIRC,44,S,S,N,N,N,
178,DELEGACIA DE POLÍCIA DA 088ª CIRCUNSCRIÇÃO - CARUARU     -     DP88ªCIRC  DINTER1/14ªDESEC,1,DP DE CARUARU,DP88ªCIRC,45,S,S,N,N,N,
179,DELEGACIA DE POLÍCIA DA 089ª CIRCUNSCRIÇÃO - CARUARU     -     DP89ªCIRC  DINTER1/14ªDESEC,1,DP DE CARUARU,DP89ªCIRC,45,S,S,N,N,N,
180,DELEGACIA DE POLÍCIA DA 090ª CIRCUNSCRIÇÃO - CARUARU     -     DP90ªCIRC  DINTER1/14ªDESEC,1,DP DE CARUARU,DP90ªCIRC,45,S,S,N,N,N,
181,DELEGACIA DE POLÍCIA DA 091ª CIRCUNSCRIÇÃO - BEZERROS     -     DP91ªCIRC  DINTER1/14ªDESEC,1,DP DE BEZERROS,DP91ªCIRC,45,S,S,N,N,N,
182,DELEGACIA DE POLÍCIA DA 092ª CIRCUNSCRIÇÃO - BONITO     -     DP92ªCIRC  DINTER1/14ªDESEC,1,DP DE BONITO,DP92ªCIRC,45,S,S,N,N,N,
183,DELEGACIA DE POLÍCIA DA 093ª CIRCUNSCRIÇÃO - PANELAS     -     DP93ªCIRC  DINTER1/18ªDESEC,1,DP DE PANELAS,DP93ªCIRC,49,S,S,N,N,N,
184,DELEGACIA DE POLÍCIA DA 094ª CIRCUNSCRIÇÃO - CUPIRA     -     DP94ªCIRC  DINTER1/14ªDESEC,1,DP DE CUPIRA,DP94ªCIRC,45,S,S,N,N,N,
185,DELEGACIA DE POLÍCIA DA 095ª CIRCUNSCRIÇÃO - ALTINHO     -     DP95ªCIRC  DINTER1/14ªDESEC,1,DP DE ALTINHO,DP95ªCIRC,45,S,S,N,N,N,
186,DELEGACIA DE POLÍCIA DA 096ª CIRCUNSCRIÇÃO - AGRESTINA     -     DP96ªCIRC  DINTER1/14ªDESEC,1,DP DE AGRESTINHA,DP96ªCIRC,45,S,S,N,N,N,
187,DELEGACIA DE POLÍCIA DA 097ª CIRCUNSCRIÇÃO - SÃO JOAQUIM DO MONTE    -   DP97ªCIRC  DINTER1/14ªDESEC,1,DP DE SAO JOAQUIM DO MONTE,DP97ªCIRC,45,S,S,N,N,N,
188,DELEGACIA DE POLÍCIA DA 098ª CIRCUNSCRIÇÃO - RIACHO DAS ALMAS     -     DP98ªCIRC  DINTER1/14ªDESEC,1,DP DE RIACHO DAS ALMAS,DP98ªCIRC,45,S,S,N,N,N,
189,DELEGACIA DE POLÍCIA DA 099ª CIRCUNSCRIÇÃO - LAGOA DOS GATOS     -     DP99ªCIRC  DINTER1/14ªDESEC,1,DP DE LAGOA DOS GATOS,DP99ªCIRC,45,S,S,N,N,N,
190,DELEGACIA DE POLÍCIA DA 100ª CIRCUNSCRIÇÃO - CAMOCIM DE SÃO FELIX   -   DP100ªCIRC  DINTER1/14ªDESEC,1,DP DE CAMOCIM DE SAO FELIX,DP100ªCIRC,45,S,S,N,N,N,
1999,DELEGACIA DE TREINAMENTO,1,TREINAMENTO,TREINA,,S,S,,,S,
308,IML RECIFE,7,IML RECIFE,IML,,N,N,N,N,N,
309,IML CARUARU,7,IML CARUARU,IML,,N,N,N,N,N,
310,IML PETROLINA,7,IML PETROLINA,IML,,N,N,N,N,N,
32,DIM - 01ª DELEGACIA SECCIONAL DE POLÍCIA - SANTO AMARO,1,GERENCIA DE POLICIA DA CAPITAL,"1ªDESEC",4116,S,S,N,N,N,
33,DIM - 02ª DELEGACIA SECCIONAL DE POLICÍA CIVIL - ESPINHEIRO,1,GERENCIA DE POLICIA DA CAPITAL - GPC,"2A.DESEC",4116,S,S,N,N,N,
34,DIM - 03ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL - BOA VIAGEM,1,GERENCIA DE POLICIA DA CAPITAL - GPC,"3A.DESEC",4116,S,S,N,N,N,
35,DIM - 04ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL - VÁRZEA,1,GERENCIA DE POLICIA DA CAPITAL - GPC,"4ªDESEC",4116,N,N,N,N,N,
36,DIM - 05ª DELEGACIA SECCIONAL DE POLICIA CIVIL - APIPUCOS,1,GERENCIA DE POLICIA DA CAPITAL - GPC,"5ªDESEC",4116,N,N,N,N,N,
37,DIM - 06ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - JABOATÃO DOS GUARARAPES,1,GERENCIA DE POLICIA DA REGIA METROPOLITANA - GPRM,"6ªDESEC",4116,N,N,N,N,N,
38,DIM - 07ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL - OLINDA,1,GERENCIA DE POLICIA DA REGIAO METROPOLITANA - GPRM,"7ªDESEC",4116,N,N,N,N,N,
39,DIM - 08ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - PAULISTA,1,GERENCIA DE POLICIA DA REGIAO METROPOLITANA - GPRM,"8ªDESEC",4116,N,N,N,N,N,
40,DIM - 09ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - SÃO LOURENÇO DA MATA,1,GERENCIA DE POLICIA DA REGIAO METROPOLITANA - GPRM,"9ªDESEC",4116,N,N,N,N,N,
41,DIM - 10ª DELEGACIA SECCIONAL DE POLICIA CIVIL - CABO DE SANTO AGOSTINHO,1,GERENCIA DE POLICIA DA REGIAO METROPOLITANA - GPRM,"10ªDESEC",4116,S,S,N,N,N,
42,DINTER1 - 11ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL - GOIANA,1,GERENCIA DE POLICIA DA ZONA DA MATA - GPZM,"11ªDESEC",4115,S,S,N,N,N,
43,DINTER1 - 12ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - VITÓRIA DE SANTO ANTÃO,1,GERENCIA DE POLICIA DA ZONA DA MATA - GPZM,"12ªDESEC",4115,S,S,N,N,N,
44,DINTER1 - 13ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - PALMARES,1,GERENCIA DE POLICIA DA ZONA DA MATA - GPZM,"13ªDESEC",4115,S,S,N,N,N,
45,DINTER1 - 14ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - CARUARU,1,GERENCIA DE POLICIA DO AGRESTE - GPA,"14ªDESEC",4115,S,S,N,N,N,
46,DINTER1 - 15ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - BELO JARDIM,1,GERENCIA DE POLICIA DO AGRESTE - GPA,"15ªDESEC",4115,S,S,N,N,N,
47,DINTER1 - 16ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - LIMOEIRO,1,GERENCIA DE POLICIA DO AGRESTE - GPA,"16ªDESEC",4115,S,S,N,N,N,
48,DINTER1 - 17ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - SANTA CRUZ DO CAPIBARIBE,1,GERENCIA DE POLICIA DO AGRESTE - GPA,"17ªDESEC",4115,S,S,N,N,N,
49,DINTER1 - 18ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - GARANHUNS,1,GERENCIA DE POLICIA DO AGRESTE - GPA,"18ªDESEC",4115,N,S,N,N,N,
50,DINTER2 - 19ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - ARCOVERDE,1,GERENCIA DE POLICIA DO SERTAO - GPS,"19ªDESEC",4117,S,S,N,N,N,
51,DINTER2 - 20ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - AFOGADOS DA INGAZEIRA,1,GERENCIA DE POLICIA DO SERTAO - GPS,"20ªDESEC",4117,S,S,N,N,N,
52,DINTER2 - 21ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - SERRA TALHADA,1,GERENCIA DE POLICIA DO SERTAO - GPS,"21ªDESEC",4117,S,S,N,N,N,
53,DINTER2 - 22ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL - FLORESTA,1,GERENCIA DE POLICIA DO SERTAO - GPS,"22ªDESEC",4117,S,S,N,N,N,
54,DINTER2 - 23ª DELEGACIA SECCIONAL DE POLICIA CIVIL - SALGUEIRO,1,GERENCIA DE POLICIA DO SERTAO - GPS,"23ªDESEC",4117,S,S,N,N,N,
55,DINTER2 - 24ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - ARARIPINA,1,GERENCIA DE POLICIA DO SERTAO - GPS,"24ªDESEC",4117,S,S,N,N,N,
56,DINTER2 - 25ªDELEGACIA SECCIONAL DE POLÍCIA CIVIL  - CABROBO,1,GERENCIA DE POLICIA DO SERTAO - GPS,"25ªDESEC",4117,S,S,N,N,N,
57,DINTER2 - 26ª DELEGACIA SECCIONAL DE POLÍCIA CIVIL  - PETROLINA,1,GERENCIA DE POLICIA DO SERTAO - GPS,"26ªDESEC",4117,S,S,N,N,N,
65,"16º. BPM - 16º BATALHÃO DE POLÍCIA MILITAR",2,"16. BATALHAO DE POLICIA MILITAR-CAPITAL","16º.BPM",4118,N,S,N,N,N,
66,"13º. BPM - 13º BATALHÃO DE POLÍCIA MILITAR",2,"13. BATALHAO DE POLICIA MILITAR-CAPITAL","13º.BPM",4118,N,S,N,N,N,
67,"19º. BPM - 19º BATALHAO DE POLICIA MILITAR",2,"19. BATALHAO DE POLICIA MILITAR-CAPITAL","19º.BPM",4118,N,S,N,N,N,
68,"12º. BPM - 12º BATALHÃO DE POLÍCIA MILITAR",2,"12. BATALHAO DE POLICIA MILITAR-CAPITAL","12.BPM",4118,N,S,N,N,N,
69,"11º. BPM - 11º BATALHÃO DE POLÍCIA MILITAR",2,"11. BATALHAO DE POLICIA MILITAR-CAPITAL","11º.BPM",4118,N,S,N,N,N,
70,"6º. BPM - 6º BATALHÃO DE POLÍCIA MILITAR",2,"6. BATALHAO DE POLICIA MILITAR-RMR","6º.BPM",4118,N,S,N,N,N,
71,"1º. BPM - 1º BATALHÃO DE POLÍCIA MILITAR",2,"1. BATALHAO DE POLICIA MILITAR-RMR","1º.BPM",4118,N,S,N,N,N,
72,"17º. BPM - 17º BATALHÃO DE POLÍCIA MILITAR",2,"17. BATALHAO DE POLICIA MILITAR-RMR","17º.BPM",4118,N,S,N,N,N,
74,"18º. BPM - 18º BATALHÃO DE POLÍCIA MILITAR ",2,"18.BATALHAO DE POLICIA MILITAR","18º.BPM",4118,N,S,N,N,N,
75,"2º. BPM - 2º BATALHÃO DE POLÍCIA MILITAR",2,"2. BATALHAO DE POLICIA MILITAR-MATA","2º.BPM",,N,S,N,N,N,
76,"21º. BPM - 21º BATALHÃO DE POLÍCIA MILITAR",2,"21. BATALHAO DE POLICIA MILITAR-MATA","21º.BPM",4119,N,S,N,N,N,
77,"10º. BPM - 10° BATALHÃO DE POLÍCIA MILITAR",2,"10.BATALHAO DE POLICIA MILITAR - PALMARES","10º.BPM",4119,N,S,N,N,N,
78,"4º. BPM - 4º BATALHÃO DE POLÍCIA MILITAR",2,"4.BATALHAO DE POLICIA MILITAR-AGRESTE","4º.BPM",4119,N,S,N,N,N,
79,"15º. BPM -  15º BATALHÃO DE POLÍCIA MILITAR",2,"15. BATALHAO DE POLICIA MILITAR-AGRESTE","15º.BPM",4119,N,S,N,N,N,
80,"22º. BPM - 22º BATALHÃO DE POLÍCIA MILITAR",2,"22. BATALHAO DE POLICIA MILITAR-AGRESTE","22º.BPM",4119,N,S,N,N,N,
81,"27º. BPM - 27º BATALHÃO DE POLÍCIA MILITAR",2,"3A. COMPANHIA INDEPENDENTE DA POLICIA MILITAR","27º. BPM",4119,N,S,N,N,N,
82,"9º. BPM - 9º BATALHÃO DE POLÍCIA MILITAR",2,"9. BATALHAO DE POLICIA MILITAR - AGRESTE","9º.BPM",4119,N,S,N,N,N,
83,"3º. BPM - 3º BATALHAO DE POLICIA MILITAR",2,"3. BATALHAO DE POLICIA MILITAR - SERTAO","3º.BPM",4120,N,S,N,N,N,
84,"23º. BPM - 23º BATALHÃO DE POLÍCIA MILITAR",2,"23. BATALHAO DE POLICIA MILITAR - SERTAO","23º.BPM",4120,N,S,N,N,N,
85,"14º. BPM - 14º BATALHÃO DE POLÍCIA MILITAR",2,"14 BATALHAO DE POLICIA MILITAR - SERTAO","14º.BPM",4120,N,S,N,N,N,
86,"1ª. CIPM - 1ª COMPANHIA INDEPENDENTE DE POLÍCIA MILITAR - BELÉM DE SÃO FRANCISCO",2,"1A. COMPANHIA INDEPENDENTE DA POLICIA MILITAR-SERTAO","1ª.CIPM",,N,S,N,N,N,
87,"8º. BPM - 8º BATALHÃO DE POLÍCIA MILITAR",2,"8.BATALHAO DE POLICIA MILITAR - SERTAO","8º.BPM",4120,N,S,N,N,N,
88,"7º. BPM - 7º BATALHÃO DE POLÍCIA MILITAR",2,"7.BATALHAO DE POLICIA MILITAR - SERTAO","7º.BPM",4120,N,S,N,N,N,
89,"2ª. CIPM - 2ª COMPANHIA INDEPENDENTE DA POLÍCIA MILITAR - CABROBÓ",2,"2A. COMPANHIA INDEPENDENTE DA POLICIA MILITAR","2ª.CIPM",4120,N,S,N,N,N,
90,"5º. BPM - 5º BATALHÃO DE POLÍCIA MILITAR",2,"5. BATALHAO DE POLICIA MILITAR","5º.BPM",4120,N,S,N,N,N,
191,DELEGACIA DE POLÍCIA DA 101ª CIRCUNSCRIÇÃO - SAIRÉ     -    DP101ªCIRC  DINTER1/14ªDESEC,1,DP DE SAIRE,DP101ªCIRC,45,S,S,N,N,N,
192,DELEGACIA DE POLÍCIA DA 102ª CIRCUNSCRIÇÃO - BARRA DE GUABIRABA   -   DP102ªCIRC  DINTER1/14ªDESEC,1,DP DE BARRA DE GUABIRABA,DP102ªCIRC,45,S,S,N,N,N,
193,DELEGACIA DE POLÍCIA DA 103ª CIRCUNSCRIÇÃO - IBIRAJUBA     -     DINTER1/18ªDESEC,1,DP DE IBIRAJUBA,DP103ªCIRC,49,S,S,N,N,N,
194,DELEGACIA DE POLÍCIA DA 104ª CIRCUNSCRIÇÃO - BELO JARDIM     -     DP104ªCIRC  DINTER1/15ªDESEC,1,DP DE BELO JARDIM,DP104ªCIRC,46,S,S,N,N,N,
195,DELEGACIA DE POLÍCIA DA 105ª CIRCUNSCRIÇÃO - PESQUEIRA     -     DP105ªCIRC  DINTER1/15ªDESEC,1,DP DE PESQUEIRA,DP105ªCIRC,46,S,S,N,N,N,
196,DELEGACIA DE POLÍCIA DA 106ª CIRCUNSCRIÇÃO - SÃO BENTO DO UNA     -    DP106ªCIRC  DINTER1/15ªDESEC,1,DP DE SAO BENTO DO UNA,DP106ªCIRC,46,S,S,N,N,N,
197,DELEGACIA DE POLÍCIA DA 107ª CIRCUNSCRIÇÃO - BREJO DA MADRE DE DEUS  -  DP107ªCIRC DINTER1/17ªDESEC,1,DP DE BREJO DA MADRE DE DEUS,DP107ªCIRC,48,S,S,N,N,N,
198,DELEGACIA DE POLÍCIA DA 108ª CIRCUNSCRIÇÃO - SÃO CAETANO    -    DP108ªCIRC  DINTER1/15ªDESEC,1,DP DE SAO CAETANO,DP108ªCIRC,46,S,S,N,N,N,
199,DELEGACIA DE POLÍCIA DA 109ª CIRCUNSCRIÇÃO - CACHOEIRINHA     -     DP109ªCIRC  DINTER1/15ªDESEC,1,DP DE CACHOEIRINHA,DP109ªCIRC,46,S,S,N,N,N,
200,DELEGACIA DE POLÍCIA DA 110ª CIRCUNSCRIÇÃO - SANHARÓ     -     DP110ªCIRC  DINTER1/15ªDESEC,1,DP DE SANHARO,DP110ªCIRC,46,S,S,N,N,N,
201,DELEGACIA DE POLÍCIA DA 111ª CIRCUNSCRIÇÃO - JATAÚBA     -     DP111ªCIRC  DINTER1/17ªDESEC,1,DP DE JATAUBA,DP111ªCIRC,48,S,S,N,N,N,
202,DELEGACIA DE POLÍCIA DA 112ª CIRCUNSCRIÇÃO - TACAIMBÓ     -     DP112ªCIRC  DINTER1/15ªDESEC,1,DP DE TACAIMBO,DP112ªCIRC,46,S,S,N,N,N,
203,DELEGACIA DE POLÍCIA DA 113ª CIRCUNSCRIÇÃO - ALAGOINHA     -     DP113ªCIRC  DINTER1/15ªDESEC,1,DP DE ALAGOINHA,DP113ªCIRC,46,S,S,N,N,N,
204,DELEGACIA DE POLÍCIA DA 114ª CIRCUNSCRIÇÃO - POÇÃO     -     DP114ªCIRC  DINTER1/15ªDESEC,1,DP DE POCAO,DP114ªCIRC,46,S,S,N,N,N,
205,DELEGACIA DE POLÍCIA DA 115ª CIRCUNSCRIÇÃO - LIMOEIRO     -     DP115ªCIRC  DINTER1/16ªDESEC,1,DP DE LIMOEIRO,DP115ªCIRC,47,S,S,N,N,N,
206,DELEGACIA DE POLÍCIA DA 116ª CIRCUNSCRIÇÃO - SURUBIM     -     DP116ªCIRC  DINTER1/16ªDESEC,1,DP DE SURUBIM,DP116ªCIRC,47,S,S,N,N,N,
207,DELEGACIA DE POLÍCIA DA 117ª CIRCUNSCRIÇÃO - BOM JARDIM     -     DP117ªCIRC  DINTER1/16ªDESEC,1,DP DE BOM JARDIM,DP117ªCIRC,47,S,S,N,N,N,
208,DELEGACIA DE POLÍCIA DA 118ª CIRCUNSCRIÇÃO - PASSIRA     -     DP118ªCIRC  DINTER1/16ªDESEC,1,DP DE PASSIRA,DP118ªCIRC,47,S,S,N,N,N,
209,DELEGACIA DE POLÍCIA DA 119ª CIRCUNSCRIÇÃO - CUMARU     -     DP119ªCIRC  DINTER1/16ªDESEC,1,DP DE CUMARU,DP119ªCIRC,47,S,S,N,N,N,
210,DELEGACIA DE POLÍCIA DA 120ª CIRCUNSCRIÇÃO - JOÃO ALFREDO     -     DP120ªCIRC  DINTER1/16ªDESEC,1,DP DE JOAO ALFREDO,DP120ªCIRC,47,S,S,N,N,N,
211,DELEGACIA DE POLÍCIA DA 121ª CIRCUNSCRIÇÃO - OROBÓ     -     DP121ªCIRC  DINTER1/16ªDESEC,1,DP DE OROBO,DP121ªCIRC,47,S,S,N,N,N,
212,DELEGACIA DE POLÍCIA DA 122ª CIRCUNSCRIÇÃO - FEIRA NOVA     -     DP122ªCIRC  DINTER1/16ªDESEC,1,DP DE FEIRA NOVA,DP122ªCIRC,47,S,S,N,N,N,
213,DELEGACIA DE POLÍCIA DA 123ª CIRCUNSCRIÇÃO - SÃO VICENTE FERRER    -   DP123ªCIRC  DINTER1/11ªDESEC,1,DP DE SAO VICENTE FERRER,DP123ªCIRC,42,S,S,N,N,N,
214,DELEGACIA DE POLÍCIA DA 124ª CIRCUNSCRIÇÃO - CASINHAS     -     DP124ªCIRC  DINTER1/16ªDESEC,1,DP DE CASINHAS,DP124ªCIRC,47,S,S,N,N,N,
215,DELEGACIA DE POLÍCIA DA 125ª CIRCUNSCRIÇÃO - MACHADOS     -     DP125ªCIRC  DINTER1/16ªDESEC,1,DP DE MACHADOS,DP125ªCIRC,47,S,S,N,N,N,
216,DELEGACIA DE POLÍCIA DA 126ª CIRCUNSCRIÇÃO - VERTENTE DO LÉRIO     -    DP126ªCIRC  DINTER1/16ªDESEC,1,DP DE VERTENTE DO LERIO,DP126ªCIRC,47,S,S,N,N,N,
217,DELEGACIA DE POLÍCIA DA 127ª CIRCUNSCRIÇÃO - SALGADINHO     -     DP127ªCIRC  DINTER1/16ªDESEC,1,DP DE SALGADINHO,DP127ªCIRC,47,S,S,N,N,N,
218,DELEGACIA DE POLÍCIA DA 128ª CIRCUNSCRIÇÃO - SANTA CRUZ DO CAPIBARIBE  -  DP128CIRC DINTER1/17ªDESEC,1,DP DE SANTA CRUZ DO CAPIBARIBE,DP128CIRC,48,S,S,N,N,N,
219,DELEGACIA DE POLÍCIA DA 129ª CIRCUNSCRIÇÃO - TORITAMA     -     DP129ªCIRC  DINTER/17ªDESEC,1,DP DE TORITAMA,DP129ªCIRC,48,S,S,N,N,N,
220,DELEGACIA DE POLÍCIA DA 130ª CIRCUNSCRIÇÃO - TAQUARITINGA DO NORTE   -  DP130ªCIRC  DINTER1/17ªDESEC,1,DP DE TAQUARITINGA DO NORTE,DP130ªCIRC,48,S,S,N,N,N,
221,DELEGACIA DE POLÍCIA DA 131ª CIRCUNSCRIÇÃO - VERTENTES     -     DP131ªCIRC  DINTER1/17ªDESEC,1,DP DE VERTENTES,DP131ªCIRC,48,S,S,N,N,N,
222,DELEGACIA DE POLÍCIA DA 132ª CIRCUNSCRIÇÃO - FREI MIGUELINHO     -     DP132ªCIRC  DINTER1/16ªDESEC,1,DP DE FREI MIGUELINHO,DP132ªCIRC,47,S,S,N,N,N,
223,DELEGACIA DE POLÍCIA DA 133ª CIRCUNSCRIÇÃO - SANTA MARIA DO CAMBUCÁ  -  DP133ªCIRC  DINTER1/16ªDESEC,1,DP DE SANTA MARIA DO CAMBUCA,DP133ªCIRC,47,S,S,N,N,N,
224,DELEGACIA DE POLÍCIA DA 134ª CIRCUNSCRIÇÃO - GARANHUNS     -     DP134ªCIRC  DINTER1/18ªDESEC,1,DP DE GARANHUNS,DP134ªCIRC,49,S,S,N,N,N,
225,DELEGACIA DE POLÍCIA DA 135ª CIRCUNSCRIÇÃO - GARANHUNS     -     DP135ªCIRC  DINTER1/18ªDESEC,1,DP DE GARANHUNS,DP135ªCIRC,49,S,S,N,N,N,
226,DELEGACIA DE POLÍCIA DA 136ª CIRCUNSCRIÇÃO - BOM CONSELHO     -     DP136ªCIRC  DINTER1/18ªDESEC,1,DP DE BOM CONSELHO,DP136ªCIRC,49,S,S,N,N,N,
227,DELEGACIA DE POLÍCIA DA 137ª CIRCUNSCRIÇÃO - ÁGUAS BELAS     -     DP137ªCIRC  DINTER1/18ªDESEC,1,DP DE AGUAS BELAS,DP137ªCIRC,49,S,S,N,N,N,
228,DELEGACIA DE POLÍCIA DA 138ª CIRCUNSCRIÇÃO - LAJEDO     -     DP138ªCIRC  DINTER1/18ªDESEC,1,DP DE LAJEDO,DP138ªCIRC,49,S,S,N,N,N,
229,DELEGACIA DE POLÍCIA DA 139ª CIRCUNSCRIÇÃO - CANHOTINHO     -     DP139ªCIRC  DINTER1/18ªDESEC,1,DP DE CANHOTINHO,DP139ªCIRC,49,S,S,N,N,N,
230,DELEGACIA DE POLÍCIA DA 140ª CIRCUNSCRIÇÃO - CAETÉS     -     DP140ªCIRC  DINTER1/18ªDESEC,1,DP DE CAETES,DP140ªCIRC,49,S,S,N,N,N,
231,DELEGACIA DE POLÍCIA DA 141ª CIRCUNSCRIÇÃO - SÃO JOÃO     -     DP141ªCIRC  DINTER1/18ªDESEC,1,DP DE SAO JOAO,DP141ªCIRC,49,S,S,N,N,N,
232,DELEGACIA DE POLÍCIA DA 142ª CIRCUNSCRIÇÃO - CAPOEIRAS     -     DP142ªCIRC  DINTER1/18ªDESEC,1,DP DE CAPOEIRAS,DP142ªCIRC,49,S,S,N,N,N,
233,DELEGACIA DE POLÍCIA DA 143ª CIRCUNSCRIÇÃO - IATI     -     DP143ªCIRC  DINTER1/18ªDESEC,1,DP DE IATI,DP143ªCIRC,49,S,S,N,N,N,
234,DELEGACIA DE POLÍCIA DA 144ª CIRCUNSCRIÇÃO - CORRENTES     -     DP144ªCIRC  DINTER1/18ªDESEC,1,DP DE CORRENTES,DP144ªCIRC,49,S,S,N,N,N,
235,DELEGACIA DE POLÍCIA DA 145ª CIRCUNSCRIÇÃO - SALOÁ     -     DP145ªCIRC  DINTER1/18ªDESEC,1,DP DE SALOA,DP145ªCIRC,49,S,S,N,N,N,
236,DELEGACIA DE POLÍCIA DA 146ª. CIRCUNSCRIÇÃO - JUREMA     -     DP146ªCIRC  DINTER1/18ªDESEC,1,DP DE JUREMA,DP146ªCIRC,49,S,S,N,N,N,
237,DELEGACIA DE POLÍCIA DA 147ª CIRCUNSCRIÇÃO - JUPI     -     DP147ªCIRC  DINTER1/18ªDESEC,1,DP DE JUPI,DP147ªCIRC,49,S,S,N,N,N,
238,DELEGACIA DE POLÍCIA DA 148ª CIRCUNSCRIÇÃO - CALÇADOS     -     DP148ªCIRC  DINTER1/18ªDESEC,1,DP DE CALCADOS,DP148ªCIRC,49,S,S,N,N,N,
239,DELEGACIA DE POLÍCIA DA 149ª CIRCUNSCRIÇÃO - LAGOA DO OURO     -     DP149ªCIRC  DINTER1/18ªDESEC,1,DP DE LAGOA DO OURO,DP149ªCIRC,49,S,S,N,N,N,
240,DELEGACIA DE POLÍCIA DA 150ª CIRCUNSCRIÇÃO - PARANATAMA     -     DP150ªCIRC  DINTER1/18ªDESEC,1,DP DE PARANATAMA,DP150ªCIRC,49,S,S,N,N,N,
241,DELEGACIA DE POLÍCIA DA 151ª CIRCUNSCRIÇÃO - JUCATI     -     DP151ªCIRC  DINTER1/18ªDESEC,1,DP DE JUCATI,DP151ªCIRC,49,S,S,N,N,N,
242,DELEGACIA DE POLÍCIA DA 152ª CIRCUNSCRIÇÃO - PALMEIRINA     -     DP152ªCIRC  DINTER1/18ªDESEC,1,DP DE PALMERINA,DP152ªCIRC,49,S,S,N,N,N,
243,DELEGACIA DE POLÍCIA DA 153ª CIRCUNSCRIÇÃO - ANGELIM     -     DP153ªCIRC  DINTER1/18ªDESEC,1,DP DE ANJELIM,DP153ªCIRC,49,S,S,N,N,N,
244,DELEGACIA DE POLÍCIA DA 154ª CIRCUNSCRIÇÃO - BREJÃO     -     DP154ªCIRC  DINTER1/18ªDESEC,1,DP DE BREJAO,DP154ªCIRC,49,S,S,N,N,N,
245,DELEGACIA DE POLÍCIA DA 155ª CIRCUNSCRIÇÃO - TEREZINHA     -     DP155ªCIRC  DINTER1/18ªDESEC,1,DP DE TEREZINHA,DP155ªCIRC,49,S,S,N,N,N,
246,DELEGACIA DE POLÍCIA DA 156ª CIRCUNSCRIÇÃO - ARCOVERDE     -     DP156ªCIRC  DINTER2/19ªDESEC,1,DP DE ARCOVERDE,DP156ªCIRC,50,S,S,N,N,N,
